path,label,pcaFeatures
s3://p8-ms/Test/Orange/r_51_100.jpg,Orange,"[9.820715070996512, -7.574926314475027, 5.601906542967816, -7.300296843224073, 2.5052115824603587, -1.8288606472796534, 12.998162961045246, 0.056396223224010465, -0.23692009163178496, 1.5236158718884574, -1.0393668185074922, 1.5670888020264233, -5.149236514259115, -3.509698613571447, -0.05731589296595651, 1.2344807191293898, 0.022058895546082962, 0.41937350736389567, -1.9064588198179488, 0.8328178902236445, -0.07233096373541227, 1.7499731085400154, 1.6232060542919542, -2.0029852162983737, -0.9017292156191228, -0.5638531410529908, 0.9511214715518036, -1.591716705200391, 0.12239190205345997, -3.371893748108399, -0.8927711352032188, 0.5874021296918583, 1.9963033677909587, 1.0401600049002329, -4.736208482343531, -2.219862191314725, -5.436694827876749, -1.0826684767387926, 4.392048954316294, 0.35861639068830936, 1.089632900423283, -0.8477087579765836, -1.5427068167110036, -1.1329281177468402, -1.1677194880121484, -1.0311973420408813, 0.5101877954263007, -1.412129604688255, 1.1808209139465977, -0.05389257750556742, -0.3811122697639996, 1.939513380944363, -0.8515425049321073, -0.10106201472949357, 0.8877578314474932, 0.3882211730836986, -1.4623223706720712, -0.8321799897470857, -0.00916219113775684, -0.8383164932291723, -1.291458618890195, 0.08622589759289899, 1.455421700456941, -0.9572230514324822, 0.16981493218715973, 1.9973835970517266, 0.5460062154438803, -0.9540448585257938, -0.8039354832150711, -0.0940444361131362, 0.07525251474142568, 0.25681986299304105, -0.6148265905167035, -0.02625049129051992, -0.41744904326845705, 0.2808078131209872, 0.7408169542133004, 0.4980184074406285, -1.2651240148055838, 1.0050944554941184, 0.14729262295654552, 2.031501155873931, -0.48244600751886235, 0.45778280100450564, -0.08388159055099377, 0.6931608830987418, -0.9277362250960969, -0.3418450431827174, -0.24934914971917932, -0.1482068367679584, 0.7584964792154414, -0.3758253228242683, -0.24791107190308215, -0.35167364428835113, 0.12609462067267702, 0.9420884871285691, 0.08503702562222094, -0.2115633516878891, 0.12806639179163049, 1.1323896805642213]"
s3://p8-ms/Test/Orange/9_100.jpg,Orange,"[9.799447427928712, -7.707302657055487, 5.593649984871367, -8.195807582069781, 2.6659889230934546, -1.5403144449789175, 11.841564005663985, -0.16981077504894848, 1.4520555921311573, 3.717906255438511, -1.127877067099263, 0.35316121440687076, -0.8181904099003137, -1.3139281162987309, 0.5189590608316375, -1.5655139352842553, -0.7248342926440333, -1.1804379133497556, 1.1350051223688848, -2.5797685002699104, -0.02559204461560126, -0.5670103072373684, -1.577799827431776, 1.0325870044856025, 0.7277044769426159, 0.07156948120941505, 0.7930402387122649, 1.030631729763822, 0.4591093771797971, 2.743037671467661, -0.9063553877320588, 0.021507511817193316, -1.402772034876337, 0.2780556722340982, 1.702350017679291, 0.20494791492949738, 2.4082550366718842, -0.03510799607331451, -2.013614485377586, -0.515111632681738, 0.4949930586600829, 0.30056450756335595, 0.8851544526528544, -0.18892153925950306, 0.09615867902208097, -0.06678261574021971, -0.7962665405949558, 0.316214396712949, -0.09438196867345337, 0.36395495279583945, 0.6216556779708089, 0.0020936991196391884, 0.361337333435369, 0.5327620603136488, -0.16827096516188758, -0.4171292560135688, 0.42673631869132356, 0.5253439989520203, 0.12198605148535972, 0.2815642667587424, 0.7552650288076025, -0.011333186213910338, 0.734035505971354, -0.45772268286695, 0.5481813886232683, -0.46216455542339585, 0.2713872040275498, 0.12939911636123147, -0.561994223245834, -0.6530385215552511, -0.07197692890992574, 0.18880374413703058, 0.6326921425883174, 0.09362268354329543, 0.012028975692310737, 0.9180847008748992, -0.6933421996051411, 0.40093793002955086, -1.0295880339897332, -0.3917533601933761, 0.22447361765172047, -0.7787770109603123, -0.16093993439816684, 0.29231934493003225, 0.10071513583102654, 0.7686072722239863, -0.05436682474827509, 0.35906941044658836, 0.35904832882314763, -0.4287507062012564, -0.07832887497658497, 0.13379568629675997, -0.07188836162283238, 0.21593137199439494, -1.313480335412956, 0.46928330132708324, -0.003215967133802784, 0.4457376076701307, -0.6581555492209143, -0.007348522560044417]"
s3://p8-ms/Test/Orange/r_327_100.jpg,Orange,"[4.15932868250203, -7.838731281979796, 3.9903051144617065, -3.686619580782745, 1.0904232404012197, -3.008317189478144, 11.348645086442364, 1.7873080084488673, -0.0465978785709782, -4.217865029329458, -0.18549175598463122, 2.3096674004570383, -9.264446702008085, -0.8326944387359563, 1.8854807263823974, 7.118314753205074, 1.1869837374671426, 1.5176688232381388, -7.441614889654707, 12.287259391912075, -2.3970644449374463, -2.437197228479279, 2.295294893898912, 0.009754259287992912, 3.884548210346576, 0.04525583634111714, -3.6352758742120383, 0.12533563405486955, -3.191375765100079, -3.806313411935623, 1.2206802652236362, -0.553494786381734, 0.20647106431543638, 1.2926564771789089, 1.2536540030121777, 1.9434914560196885, 2.5164017557979643, -0.7233878639978968, -2.892023382124431, -0.9293612511031081, -1.1537801129372656, 0.6941148668845832, 0.5437622354534571, -0.061964291848610235, 0.2118392065176646, 0.12308209399219464, 1.7922419289268499, 1.0485689927495985, -0.6544158820691587, 0.5667295989327361, 1.6464525284740894, -1.0824434284089697, 0.3829370726976658, 0.7104437722173803, -0.9862788053134443, 0.1124176409288558, 0.44229571228015013, 0.5345400632115804, -0.16989687126060388, 0.7396339218329789, 0.3938192471589193, -0.2925357122350972, 1.3095452772563063, -0.42207232752688073, 0.5667908159389371, -0.9465031754000917, -0.42530157093535126, -0.6303221256817775, 0.13925679232823726, 0.5046004163444888, -0.5244697414518588, 0.829853205359749, -0.7770131583200672, -1.5200407975085104, -0.6699259231173755, -0.712413901174086, -0.4743870012152675, 0.1302407431930248, -0.6873395826487869, -0.10534106177597834, -0.571434694226467, -0.1398229763750625, -0.3984399435410709, 0.08578116643349815, 0.8448378991833501, 0.5497695427087651, 0.8798036059998879, 0.6064087217775199, 0.7038871206571439, 0.6566589120266956, -0.36714704700845746, 0.8659580994633633, -0.1816518747531171, -0.5052620247900778, -0.22592772080501244, -0.2275683957303781, 1.9938011567733729, 0.6818893978061178, -1.0442250030204419, 0.3889808134580136]"
s3://p8-ms/Test/Orange/33_100.jpg,Orange,"[10.452855596080793, -9.118863221320362, 5.8338378626782825, -8.16030644858191, 2.981382424195262, -2.5387333783388124, 12.716243487940245, -0.3468047118546705, 1.1686435576565233, 5.020834537720009, -2.2944938829319415, 0.30130706439010085, -1.5506183649921352, -1.6591912329074063, -0.36855236917341777, 0.6279105141283683, -1.461147195503572, -1.384246975488147, 1.63983377896205, -4.130012708300768, -0.5571007326187866, -0.35906512901275306, -1.2928886140848042, -0.03192277114573121, 0.7277759095649966, 0.13684483276122805, -0.2828887687116728, 1.096892268837803, 0.6020141854231085, 3.8923642594030787, -0.5959310258667763, 1.4377584918951087, -1.3489989339432713, -0.1289933355383393, 1.903400352310906, 0.23472920549745122, 2.066116264375246, 0.09240216208726902, -2.1027515153058616, -0.24207773479142272, 0.9030332939322134, 0.5202510735277535, 0.1840545979298389, 1.1350789497329885, 0.9974361983636305, 0.6116780643736804, 0.32516786230859657, -0.8330865912070522, 1.0948577174163943, -0.440150714491706, 0.6251106315414474, 0.5572386381868815, 0.14648596530120975, -0.34271269622479617, 0.6576184379907302, -0.6966226871125725, 0.49790768091402654, 0.32151625432449515, -0.23435841064865495, 0.3768385209537401, -0.5612896813863683, 0.6124874615907204, -0.5306124038386981, 0.705174233078608, -0.19854335695661823, 0.6640738927896863, 0.2519492787084834, -0.782088368033727, 1.3000799386368782, -1.2593347142658775, -0.7387759146008741, -0.05902631257597874, 1.3796628857272124, -0.3490899070310032, -0.00188041931638799, -0.7175788895090074, 1.0920536529117904, 1.3552106423630899, -0.028113741397692866, -1.211193579961853, 0.44442244700972955, -0.3737501696752277, 0.5413781008398262, -0.487300503092791, -0.47090998225273767, 0.5798750298986678, 0.5263048663396622, 0.6009692757133589, 0.36114583294299996, -1.1978485055184636, 0.7483364876502587, 0.24060948459323972, 0.5867361810327668, -0.6285336700048747, -0.015520575159043093, 0.3939803675785874, 0.3224740642974703, -0.15881000390955344, 0.18940736068957548, 0.5740853049915238]"
s3://p8-ms/Test/Orange/r_88_100.jpg,Orange,"[10.561416511552217, -6.6961933419916795, 6.333754163383117, -7.840545043943751, 2.791877103000231, -2.561279290308274, 10.375017096011813, 0.5798663395685341, -0.13058101358891167, 2.94723321194756, 0.10660592810117962, 0.3074784892023945, -1.3381332398608066, -2.2128686987315316, 0.9664129612706708, -0.6402338070576518, -1.0478472572867856, 0.40086826944794895, 1.1435522050668172, -2.2580921481056073, -0.6097740831315718, 1.2288809222243888, 0.9547485432210033, -0.6794458251890239, -0.357464628886015, 1.0950426334849188, 1.308595949911084, -0.8096205319285221, -0.178470721269648, -0.558766140476849, -0.5637230688949202, -1.0951331867719412, 1.4996308409304346, -0.08035227043065213, -1.15670007799683, -1.1191322524958776, -2.6523477174549717, -0.0766368617096494, 3.042716147156618, 0.21946741260655805, -0.22528727596666226, -1.6533690317671061, -2.1653696842073686, -0.0014303684950756042, -1.8720085844107026, 1.0809776526268475, -1.7908500342302651, 1.0153523257584633, 1.2737328295567243, -1.023922049683297, -1.682535936716465, -1.0103864511076133, -0.34152642277622675, -0.11019137394179958, 1.049644405726191, 0.2468897953784, -0.23293067120949723, 0.5561869862724085, 0.16962109049912832, 0.6359594441876038, 0.6376956103252053, -1.552214412237099, -1.0009963329870815, 0.9759170084022689, -0.20498750684875863, -0.6997998050660799, 0.19564825010592707, 1.5156207395983166, 0.4557247598585263, 0.045202976048220524, -0.8935357420132938, 1.150846246552262, 0.1612451063239839, -0.1735015866013931, 0.5577454129802359, 0.3237830415038048, 0.8393177567236157, -0.051383470168282375, 1.2138108088267014, -0.9407567283788217, 0.28468423613497995, -1.5138691367317503, 1.171717756069149, -1.3482136745901192, -0.39585035933536433, -0.43317907855375976, 0.46671582019328267, -0.08963452025105595, 1.0616073581903547, -0.9065234544160903, -0.4656401337423744, -0.9245517032907538, -0.5686298436045302, 0.415613215751408, 0.44343640708146265, -0.22300247270412005, 0.14487085188917914, -0.08725761898437778, -0.13266221347206308, 0.11425037229278674]"
s3://p8-ms/Test/Orange/57_100.jpg,Orange,"[9.938756069934028, -8.49185120141153, 5.723507075917758, -9.179228750192745, 3.1735261760872975, -2.8761847951903072, 11.753036165851539, -0.0639279962889489, 0.8962882469411513, 3.8087200281146867, -1.5573786870616024, 0.9920854821650742, -1.5861905195539403, -0.5467983500782937, -0.13231374718195887, -0.8579465825597214, -1.0438521225933364, -1.3532388890684846, 0.5678056531037629, -2.943150309866652, 0.6746790874239069, -0.05135141377025699, -1.346069168985394, 0.20532599636804225, -0.8947284414672187, -0.6926830960683971, 0.22505680606278414, -0.4082174417833596, -0.3210779939948175, 1.0078035967078274, 0.6299104685187479, 1.0218978669795622, 0.21826865929928024, -0.5644746437616854, 0.37564104001372595, 0.8392149632531755, 0.3958246634735018, 1.4500866187691563, 0.16242938012277253, 0.06140639506754689, 0.26452427037086357, 1.1098791813845121, 0.7550536820950604, -0.5519998132168806, 0.5612904819625042, -1.7257826283678304, 0.08033827649015428, -0.4853559714749956, -2.085535411546449, 0.5950574664523335, 0.19714568374676744, -0.9034902872335824, 0.5248185009457433, -0.9410654912552847, 0.36658716147120873, -0.4622448584736999, 0.2826736680198803, -0.6900960463435151, -0.18035286220561342, 0.3956125420477394, -0.7123966729712277, 0.30614954095752894, -0.7267919882826329, -0.13163510860452218, -0.04502712878872457, -0.40339347434312556, -0.6829729147374356, 0.020625352818418985, 0.6097233242226874, 0.8826275105495177, 0.4293134085986116, -0.6901947967925639, -0.7750085965557597, 0.19796362157135505, 0.14813658268304083, -0.12477662703461614, -0.3746574784826261, -0.6040027300146764, 0.1412672786110338, 0.39004576684901415, 0.45602049447775433, 0.06662952174088227, -1.2105746951801999, 0.863168886702497, 0.8097630130318589, -0.27451192727282275, 0.2600567703766209, 0.05752739729275497, -0.5243641375743407, 0.8144460453391985, -0.8444936617111103, 0.46097420846354364, -0.26518908821086723, -0.3046262095659047, 1.5577246032211107, -0.28221851125445674, 0.49687343633964715, -0.35002396040740796, 0.03275960114970372, -0.02537990391553346]"
s3://p8-ms/Test/Orange/47_100.jpg,Orange,"[10.19163106950568, -8.9955302062723, 4.816340181984199, -8.526734986370377, 2.810974878420764, -2.563889584295526, 11.31132848105573, -0.0581693234153633, 0.43869941186976885, 3.6593510981317463, -1.6521052691895222, 0.1063540992172675, -0.6393606041395713, -1.9291056651057834, 0.10481780000450441, -1.2105497861798566, -1.6319136224492372, -0.7887017394144925, 1.258005739274763, -3.4715550265168824, -0.10753203249379589, -0.5776555592882007, -1.4797294330722948, -0.35915102576835056, 0.32527079167704803, -0.18203208041459118, 0.6564168191853347, 1.4613461798627314, 0.3335433353689243, 2.5915282144601113, -0.08312613882676434, 0.44670917466738014, -0.47892091049650004, -1.0198140380845009, 1.768445301054078, 0.5099078723521379, 2.5055687024459186, 0.537969583213709, -1.814460466905525, 0.10683527123742322, 0.31259001789271534, 0.4209455749529924, 0.3730530459418855, 0.18949029786313834, 0.8420836541631246, 0.5033084680017804, -0.3682413730215127, -0.394054211668933, -0.0839462831329149, -0.035352689181067626, 0.6640485897452343, -0.19047380577172152, 1.0948485583818075, -0.8904662986053675, -0.5912808989702338, -0.2585409120056958, 0.7857423983926419, 0.04092377446966554, -0.5770296558585792, 0.25414175918649085, -0.23161466216241872, -0.530295381854473, -0.23210324349384262, 0.6650665002322627, -0.9960640964803599, -0.38124109985798216, -0.8105904650326184, 0.14682773875886293, 1.6830861088830746, -0.7124857163196762, -0.13109792954716745, -0.3433414545545528, 0.5862660296400106, -0.36634457579500057, -0.13281582237685793, 0.10664247463364734, 0.48610507902206007, 1.0937072046989855, 0.10007757593718178, -1.1353309355778554, -0.32097403500750255, -0.6681302361919707, 0.3486865690015473, -0.3002803610110781, -0.28823575059510337, -0.5842619853406056, -0.12804517121490633, 0.49843729961480615, 0.4747391242423452, 0.06334802048673618, 0.4917232096622147, -0.6852841286366066, 0.8855380203076522, 0.1469623979437389, -0.3693487457678162, -0.02512008323003864, -0.757791081385009, 0.041301086944112095, 0.1149649548681509, -0.8220845446147389]"
s3://p8-ms/Test/Orange/60_100.jpg,Orange,"[9.767024186637125, -8.779304221978798, 4.940825987807381, -8.9368164817236, 3.076841504211472, -1.7562376388624015, 13.283828273054725, -0.2744108225492964, 1.2501594478212905, 3.469519757746417, -1.2151671699649342, 1.025399660558516, -2.3879356469349915, -1.957002354355965, -0.425086373885702, -1.729311106225361, -0.20661673558704577, -1.2862397632004827, 0.9036366267514916, -3.111316184973047, 0.6867018220867291, 0.06942314557745444, -1.412950408136792, 0.7477177431033433, -1.3698742074867394, -1.1647423736544562, -0.48405849609299206, -0.398498225154469, 0.16630983262342774, 1.0960474349563312, 1.2058803851749293, 1.0075011778077199, 0.36900625626085914, -0.3821217503708915, 0.6060262429965156, 0.06589327426000434, 1.2858555229153281, 1.4022598019330277, -0.5562640320012084, -0.5718042390447536, -0.1618797422839195, 0.9913618347356825, 1.3903584286268564, -1.160091270803846, 0.5139607443987475, -1.3283763713463597, 0.4762257807470018, -1.0510700914904, -2.3791748277038822, 1.726476556680421, 0.3182199581778181, -0.7620873826728939, 0.5532681931315003, -1.2263507130328608, -0.6482515798583248, -0.6691302981956209, 0.7149439084677067, -0.4363262016125318, 0.052110998876887006, -0.052450969533830015, 0.15522636100340526, 0.83375868307341, -0.042976086375837406, -0.6425160208858409, -0.49740701701789247, -0.2746976604080569, -0.9817595818716133, 0.1912465922918269, -0.2634320367184465, 0.9088401417472433, 1.2492359650493796, -1.1401172893288185, -1.4384790477877751, 0.2459318319572513, 0.5369822424041722, 0.2799550914529791, -1.0552063684737216, -1.0564348835008524, -0.16671096198369073, 0.8222213033812494, 0.47137974019851375, 0.5219205897888379, -1.6231865243701835, 1.2062493739191789, 1.4606788210052444, -0.8698940503034706, 0.40207654161170275, -0.9644889503331853, -0.27164987162829163, 2.1167343063261965, -0.5141324844374292, 0.6522273335459057, 0.22931175677068336, -0.6291370510339709, 1.2456498612208067, -0.5632056246528812, -0.18672964587777988, -0.21180446937603295, -0.24201789815156505, -1.5265943187829447]"
s3://p8-ms/Test/Apple Golden 1/r_5_100.jpg,Apple Golden 1,"[3.35095462063073, 1.4582436499067726, 10.924601784729882, 7.556389338984863, -1.6282167720384328, -1.8715995043101903, -2.2757987692423964, -3.819225050962048, 7.018583113121051, -22.370121737495992, -3.34391081458054, 10.405721259441346, -10.128539555977158, 3.8080109018313544, -14.670842020347441, -0.8417388652757074, 0.3758025127233843, -1.5163504066727371, 8.703596697303762, -4.522911345311153, -1.2879831608722654, -0.5273230638606223, 1.6034514438893726, -6.608412234452269, 1.6400877723980345, -0.9200107547240813, -0.5644949153408144, -7.946554267861962, 3.3738477130062163, -4.473407540526842, -2.914131054626638, -0.44962930250216787, -8.319206670037568, 2.0780243084869374, 1.5325782286476062, -1.2769617677480616, 0.22649899543144342, -1.1255163275896587, 0.456554730189721, 1.9919667361614557, -1.7281572092754645, 0.8402761644892872, -0.7933612627366204, 2.368029845827214, -1.3414811579867028, 0.5501487848211493, -0.6400696134355667, -0.2222919638704314, -1.982070046103621, 1.6014153504681699, -2.2141664441198374, 0.25658968322771025, 3.7259454380175088, -3.449933162785612, -1.3676617210360664, 2.881114754305203, -0.7958073277752673, -0.0732484873857941, -1.1212621950848993, 1.0765913755491072, 3.1171587414834656, -0.3184256431494425, 0.8175701397122265, 3.9601471233977588, 6.040484865977011, -0.006604366818953818, 0.804745996232084, 2.5067743567006047, 0.9147265327908899, -1.017768734570069, 4.074647896793376, 0.6280511603125559, -0.053546894578157665, 0.5148374403975579, -1.024558049806023, 0.6544642481877934, 0.23636656420752605, 1.0032383965950036, -0.686255937691598, -0.9221072319383123, -0.3818343665897348, -0.04092721918854898, -0.7710021438472909, -0.1467051323736978, -1.3603431649647404, -0.021794017941145664, 0.481267855746614, -0.7991961059262912, 0.1774264547977576, -0.10052404007969036, -0.24999184114394035, -0.7556764441142767, 0.8333934064828428, -0.17416372210795716, 0.738001970793467, 0.4295121450080635, 0.3602693679658672, -1.4304207190613238, -0.7821868269791212, 0.7146041567099766]"
s3://p8-ms/Test/Apple Golden 1/r_36_100.jpg,Apple Golden 1,"[5.7250628640562375, -0.7547792263408142, 11.966276600662635, 5.635699373930301, 2.2484949449978338, -2.3276717603989856, -8.093706334414978, -3.240692990842821, 4.595133278778476, -16.305974907824055, -3.8398339561589876, 5.411986239426566, -6.660039572280481, 1.459497546102118, -11.502690358253092, -3.4930555683199596, -0.8023924953892733, -2.1582516072986753, 1.4899069161626455, -2.0344583321590193, -2.178833218062144, 2.229858762879263, 0.17925484447561343, -0.5588346506298408, -0.7854875381361909, 1.8581328562239374, -0.5285129967185361, 1.908055935212783, -2.1532056527179146, 2.8104986202930777, 0.43606555826520943, 0.456593049640381, 3.3122550750601194, -1.4354453613406308, -1.4666675234597502, 0.4150218876692163, 0.05979231983914952, 0.4253281091015984, -1.0349174173550473, -0.33030134666340744, 0.36074018381335177, -1.7965064777919229, 0.43654020142818917, -1.650943949584087, 0.1071585511408017, 1.666078653626023, 0.3932393927722377, 0.7158491000205539, 1.7241923079275816, -1.0430066085982868, -1.0856164444770118, 0.21815030152330506, -2.315751851746027, 1.192957694755759, -0.9252262517558959, -1.112207063964427, 1.7673609453606867, -1.3637932097913321, 1.899066462071049, 1.0869419689772628, -1.020351534232063, -0.06617665435122602, -1.5316560666406225, -3.840375071404708, -2.2524445109153026, -0.40868887174606655, -0.95215075387408, -2.315388229065409, -0.8374029733493161, -0.7022902820484107, -0.21624268860178525, 2.1462597140827158, 0.1428088101615747, 0.9890081395434558, 0.5450120823085242, -0.13003160720037035, 0.33282977491139, 1.383344489512704, 0.7593137665132977, 0.18118721627773066, -0.07260462270075298, 1.0317623536722966, -2.0186060497806144, 0.5470719916131492, -0.11148533311290991, 1.6537282727763132, 0.3907027259288214, -0.3088195646855473, -0.07359076498277058, 0.6404640956559212, 2.010678101215848, -0.380605006665515, 0.18415328341830453, 0.36913511883090094, -2.7159811525007647, 0.4255818891458953, -0.36008175828337946, 0.8331665054104324, -0.464340284466975, -0.8835378660123829]"
s3://p8-ms/Test/Corn/r2_69_100.jpg,Corn,"[-0.3565206784909659, 12.873547578665088, 3.8328325522522007, 15.300188904984887, -13.176959444501195, 0.4995661310124248, 13.423011860442976, -1.1602197197125241, 2.613144372446249, -8.175751371521567, 9.865305115944242, 4.150294874865293, -0.6143507156781803, 3.9456120914116295, 10.83970736954312, 1.6722277450323493, -0.05458166700687476, 0.39589783470566753, 0.6974517494522755, -1.842881850448103, 1.880317056569985, -0.048286992393100206, -3.9411826316998235, 3.1564816380223935, -0.8482203520890244, 2.0994866387245, -0.10940582138469672, 1.6415226776146892, -1.405582620019166, 2.2681791913833838, 5.847316314034402, -2.2809725632227913, 0.5578944084883946, 3.4761084538629516, -1.358588336216684, 0.24068943586321354, -1.2363932089556544, 2.3424856899138784, 1.21927100665116, -0.509378549603555, 2.6242168417121565, -1.0467273937584056, -1.953675351698926, 1.3094100077077695, 1.4395990067129008, -3.169711267525052, -0.5765825702419121, -1.3929365362631512, -2.141069511365454, -0.2655251724762236, 4.745156192804596, 1.7931372994522567, 2.1147171509067393, 4.38193313664921, 1.1809825389442346, -0.11820638101484736, -0.6850087086552578, 2.6652252852240856, 2.0117845706145823, 2.6317801198976665, 1.9869737477338254, -0.9244898494999768, -0.6710014233705218, -2.2338312979944206, 1.0429946268081247, 1.0816740324953418, -0.7650142503464391, 2.3621585735954422, -4.023672504722546, -2.6572659059209394, 1.8380670131536299, 0.5234638316479813, 3.2335537555841847, 1.2627760050146615, -1.791454902212015, 0.6727164517459396, -5.00134633584795, 0.6664586950799055, -3.1389232509916694, 1.1742403080504282, 4.330832169723744, -3.093226188573303, -1.8518913303371511, -1.1716313682372081, -2.1223270456451915, -1.6052076384565968, 4.004536743176257, -1.2761815872815228, -1.0486115201574324, 0.24330161341847806, 1.4281895423607724, 0.59949927113723, 0.7024837992496629, 1.569394022176515, -2.3093911560865563, 0.7389196737464698, 0.20611389371046135, -0.76584851558945, 2.3059181062790928, -0.1325398302188062]"
s3://p8-ms/Test/Corn/r2_172_100.jpg,Corn,"[-4.656784551815036, 9.479588889482057, 4.261930492119125, 18.8659407420823, -16.061217202576316, 2.752729864539035, 5.842938577532269, -1.1502516249745018, -5.0023974576902885, 9.524666392036004, -5.990066242849136, -5.9613211980355185, 5.372458431139046, -5.075218155191174, -13.841807863366078, -4.8066550767880445, 2.819053616507247, 0.5503436481891677, -0.06010847579014918, 5.397973091903721, -0.26421403028869295, 0.7740575338942016, 2.3667108696398764, -1.5499927439295158, 0.9249244814922444, -0.36334118829935635, 4.805543752677615, -3.407578354227898, -0.23656156244408008, -0.8697306467706123, 1.836550338760118, 2.912502009689726, 6.343715229877507, -1.0440872986880803, 4.498513722398418, -7.233687293981381, 2.7372527143524263, -2.824474891909435, 1.9964258143798896, 1.5133833382705157, 5.370709497108189, 3.6038771161524803, -0.7740978153235215, -1.4796837969157146, -1.8837985905916834, -2.6974660297372823, -3.581585104641797, -0.1555863235411594, -2.8216584229512502, -2.7510822690586556, 7.202695730615202, -3.221171903803891, -3.4797651604699262, -3.0436729087053522, -0.6433393010417832, 0.7623208329277386, 2.0494243798842477, 4.247366755886544, 5.248707085056993, -0.9313488994629792, 0.37202284021205795, -5.181564417414903, 2.5817746384035796, 0.6315191707150657, 0.5082694314150046, 0.4947642284434601, -0.6258227614021218, 0.022563658489349835, -1.7296291965928754, -1.3730022632775736, -0.0037741678692125233, -1.3879023547164742, 0.9030104532390058, -1.16432922726557, -2.5612488599038796, -2.200858515286037, 3.9666463535313983, -1.0979749733552397, -1.8576669628576576, -1.1848421394188797, 0.8061718374480248, 1.2657709233642778, -0.9416548732903517, 2.1228669106085913, -0.6157217961829483, -1.9281001746081396, -1.25195971627737, 2.3012968993249023, -1.1350076092067087, -2.845719223884139, 1.635012129505981, -0.07142373506943052, -1.2038494809802978, -2.067239470817721, 1.9421383638402836, 0.7385781760498785, -2.477518455903713, 1.0680118951569721, 1.6756941836228427, -1.6257601045257657]"
